x-dis,y-dis,z-dis,HOMO-1,HOMO,LUMO,LUMO+1,EXC1,EXC2,EXC3,EXC4,EXC5,EXC6,EXC7,EXC8,EXC9,EXC10,PROB1,PROB2,PROB3,PROB4,PROB5,PROB6,PROB7,PROB8,PROB9,PROB10
6.8,3.0,3.5,-4.591236921369999,-4.52017345725,-2.440128774138,-2.268025178243,1.7373,1.7974,1.9569,2.003,2.8584,2.9477,3.0973,3.1449,3.2054,3.2208,4.147e-07,0.026539399100000003,0.06487654450000001,5.467e-07,0.0023091004000000003,7.63e-08,1.525e-07,0.0097261422,2.6772000000000004e-06,0.010899941299999999
7.0,0.0,3.5,-4.5547718623,-4.47544450859,-2.460531901212,-2.183485070734,1.653,1.6819,1.9852,2.0296,2.6811,2.9278,3.0423,3.0835,3.1275,3.1333,0.0172057067,1.2699999999999999e-07,8.176999999999999e-07,0.0444909074,5.332999999999999e-07,0.0017436039000000001,0.0033203136,1.0373e-06,2.1647e-06,0.001830681
7.0,0.2,3.5,-4.55409703694,-4.476565589430001,-2.460501697335,-2.183672552457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.4,3.5,-4.552216777570001,-4.47999957977,-2.460359113267,-2.184213229066,1.66,1.6828,1.9876,2.0299,2.6985,2.9338,3.0464,3.0899,3.1302,3.1397,0.0226471184,1.32e-07,8.126000000000001e-07,0.045766966,5.176e-07,0.0014725731,0.0032443456,1.0179e-06,2.1136e-06,0.0021058338
7.0,0.6,3.5,-4.54907122065,-4.485556004709999,-2.460196393281,-2.1851702293849997,1.6683,1.6837,1.9905,2.0298,2.7189,2.9381,3.0521,3.0975,3.1327,3.1487,0.0287217744,1.427e-07,8.051999999999999e-07,0.047098915199999994,4.951e-07,0.0012677702,0.0032228263,9.917e-07,2.0455e-06,0.0022946318
7.0,0.8,3.5,-4.544829072520001,-4.49304711042,-2.460007006809,-2.1866752532019995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.0,3.5,-4.5396699238,-4.50192324076,-2.459765103686,-2.188721497842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1.2,3.5,-4.534184246680001,-4.51184698305,-2.4595830641029996,-2.191664607154,1.6862,1.7033,2.0028,2.0228,2.8059,2.9224,3.0898,3.1285,3.1384,3.1969,2.019e-07,0.050330466100000006,7.497e-07,0.050344048899999994,3.631e-07,0.0016084245000000002,0.0037407221999999998,9.279e-07,1.4415999999999999e-06,0.0021525892
7.0,1.4,3.5,-4.52895162907,-4.52217072263,-2.45927041316,-2.195629750358,1.6876,1.7157,2.0067,2.0178,2.8364,2.9069,3.1056,3.1296,3.1477,3.2151,2.338e-07,0.0557269226,7.213e-07,0.050470150400000004,3.053e-07,0.0018387322,0.0043897816999999995,1.0508e-06,9.375e-07,0.002358542
7.0,1.6,3.5,-4.53235568764,-4.52463601205,-2.4587139543450003,-2.200781552189,1.6901,1.7275,2.0096,2.0119,2.8645,2.8897,3.1195,3.1252,3.1602,3.2307,2.683e-07,0.0592131417,6.906e-07,0.0502003959,2.4910000000000003e-07,0.0019901793,0.005276330300000001,8.12e-07,7.414e-07,0.0049484737
